tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,channel,program,note,velocity,control,value
248643,note_on,1,0,3,,,,,,,,,,,,0,,61,36,,
248647,note_off,4,0,3,,,,,,,,,,,,0,,94,64,,
248752,note_off,105,0,3,,,,,,,,,,,,0,,67,64,,
248773,note_off,21,0,3,,,,,,,,,,,,0,,61,64,,
248774,note_off,1,0,3,,,,,,,,,,,,0,,69,64,,
248795,note_on,21,0,3,,,,,,,,,,,,0,,83,49,,
248799,note_off,4,0,3,,,,,,,,,,,,0,,81,64,,
248947,note_off,148,0,3,,,,,,,,,,,,0,,83,64,,
248962,note_on,15,0,3,,,,,,,,,,,,0,,85,56,,
249116,note_off,154,0,3,,,,,,,,,,,,0,,85,64,,
249117,note_on,1,0,3,,,,,,,,,,,,0,,83,50,,
249119,note_on,2,0,3,,,,,,,,,,,,0,,52,49,,
249120,set_tempo,480,1,0,,,,,,,,,,,237500,,,,,,
249196,note_off,77,0,3,,,,,,,,,,,,0,,52,64,,
249276,note_on,0,0,3,,,,,,,,,,,,0,,81,51,,
249276,note_off,80,0,3,,,,,,,,,,,,0,,83,64,,
249430,note_off,154,0,3,,,,,,,,,,,,0,,81,64,,
249441,note_on,11,0,3,,,,,,,,,,,,0,,93,44,,
249595,note_on,154,0,3,,,,,,,,,,,,0,,82,50,,
249596,note_on,1,0,3,,,,,,,,,,,,0,,61,36,,
249600,note_on,0,0,3,,,,,,,,,,,,0,,70,34,,
249600,set_tempo,480,1,0,,,,,,,,,,,227500,,,,,,
249600,note_off,4,0,3,,,,,,,,,,,,0,,93,64,,
249602,note_on,2,0,3,,,,,,,,,,,,0,,67,55,,
249701,note_off,99,0,3,,,,,,,,,,,,0,,61,64,,
249706,note_off,5,0,3,,,,,,,,,,,,0,,70,64,,
249711,note_off,5,0,3,,,,,,,,,,,,0,,67,64,,
249757,note_off,46,0,3,,,,,,,,,,,,0,,82,64,,
249764,note_on,7,0,3,,,,,,,,,,,,0,,83,49,,
249916,note_on,152,0,3,,,,,,,,,,,,0,,85,57,,
249919,note_off,3,0,3,,,,,,,,,,,,0,,83,64,,
250069,note_off,150,0,3,,,,,,,,,,,,0,,85,64,,
250080,set_tempo,480,1,0,,,,,,,,,,,227500,,,,,,
250081,note_on,12,0,3,,,,,,,,,,,,0,,83,57,,
250238,note_off,157,0,3,,,,,,,,,,,,0,,83,64,,
250238,note_on,0,0,3,,,,,,,,,,,,0,,82,45,,
250401,note_on,163,0,3,,,,,,,,,,,,0,,94,55,,
250402,note_off,1,0,3,,,,,,,,,,,,0,,82,64,,
250557,note_on,155,0,3,,,,,,,,,,,,0,,61,41,,
250557,note_on,0,0,3,,,,,,,,,,,,0,,67,46,,
250560,set_tempo,480,1,0,,,,,,,,,,,230000,,,,,,
250561,note_on,4,0,3,,,,,,,,,,,,0,,71,27,,
250561,note_on,0,0,3,,,,,,,,,,,,0,,83,52,,
250562,note_off,1,0,3,,,,,,,,,,,,0,,94,64,,
250632,note_off,70,0,3,,,,,,,,,,,,0,,61,64,,
250640,note_off,8,0,3,,,,,,,,,,,,0,,67,64,,
250654,note_off,14,0,3,,,,,,,,,,,,0,,71,64,,
250721,note_on,67,0,3,,,,,,,,,,,,0,,85,56,,
250729,note_off,8,0,3,,,,,,,,,,,,0,,83,64,,
250873,note_off,144,0,3,,,,,,,,,,,,0,,85,64,,
250880,note_on,7,0,3,,,,,,,,,,,,0,,86,60,,
251040,note_on,160,0,3,,,,,,,,,,,,0,,85,47,,
251040,set_tempo,480,1,0,,,,,,,,,,,220000,,,,,,
251042,note_off,2,0,3,,,,,,,,,,,,0,,86,64,,
251191,note_off,149,0,3,,,,,,,,,,,,0,,85,64,,
251204,note_on,13,0,3,,,,,,,,,,,,0,,83,55,,
251363,note_on,159,0,3,,,,,,,,,,,,0,,95,50,,
251367,note_off,4,0,3,,,,,,,,,,,,0,,83,64,,
251515,note_on,148,0,3,,,,,,,,,,,,0,,62,37,,
251520,note_on,5,0,3,,,,,,,,,,,,0,,67,51,,
251520,set_tempo,480,1,0,,,,,,,,,,,222500,,,,,,
251521,note_on,1,0,3,,,,,,,,,,,,0,,71,49,,
251523,note_off,2,0,3,,,,,,,,,,,,0,,95,64,,
251524,note_on,1,0,3,,,,,,,,,,,,0,,83,60,,
251621,note_off,97,0,3,,,,,,,,,,,,0,,71,64,,
251626,note_off,5,0,3,,,,,,,,,,,,0,,62,64,,
251639,note_off,13,0,3,,,,,,,,,,,,0,,67,64,,
251675,note_off,36,0,3,,,,,,,,,,,,0,,83,64,,
251680,note_on,5,0,3,,,,,,,,,,,,0,,85,64,,
251835,note_on,155,0,3,,,,,,,,,,,,0,,86,60,,
251843,note_off,8,0,3,,,,,,,,,,,,0,,85,64,,
251997,note_on,154,0,3,,,,,,,,,,,,0,,52,48,,
252000,set_tempo,480,1,0,,,,,,,,,,,225000,,,,,,
252002,note_off,5,0,3,,,,,,,,,,,,0,,86,64,,
252031,control_change,29,0,3,,,,,,,,,,,,0,,,,64,127
252102,note_off,71,0,3,,,,,,,,,,,,0,,52,64,,
252475,note_on,373,0,3,,,,,,,,,,,,0,,68,60,,
252477,note_on,2,0,3,,,,,,,,,,,,0,,84,60,,
252480,set_tempo,480,1,0,,,,,,,,,,,220000,,,,,,
252480,note_on,3,0,3,,,,,,,,,,,,0,,62,40,,
252483,note_on,3,0,3,,,,,,,,,,,,0,,72,33,,
252585,note_off,102,0,3,,,,,,,,,,,,0,,62,64,,
252594,note_off,9,0,3,,,,,,,,,,,,0,,68,64,,
252597,note_off,3,0,3,,,,,,,,,,,,0,,72,64,,
252637,note_off,40,0,3,,,,,,,,,,,,0,,84,64,,
252644,note_on,7,0,3,,,,,,,,,,,,0,,86,60,,
252797,note_off,153,0,3,,,,,,,,,,,,0,,86,64,,
252802,note_on,5,0,3,,,,,,,,,,,,0,,88,62,,
252954,note_off,152,0,3,,,,,,,,,,,,0,,88,64,,
252956,note_on,2,0,3,,,,,,,,,,,,0,,86,64,,
252960,set_tempo,480,1,0,,,,,,,,,,,222500,,,,,,
253110,note_off,154,0,3,,,,,,,,,,,,0,,86,64,,
253121,note_on,11,0,3,,,,,,,,,,,,0,,84,60,,
253278,note_on,157,0,3,,,,,,,,,,,,0,,96,47,,
253288,note_off,10,0,3,,,,,,,,,,,,0,,84,64,,
253370,control_change,82,0,3,,,,,,,,,,,,0,,,,64,0
253436,note_on,66,0,3,,,,,,,,,,,,0,,71,56,,
253439,note_on,0,0,3,,,,,,,,,,,,0,,83,57,,
253439,note_off,3,0,3,,,,,,,,,,,,0,,96,64,,
253440,set_tempo,480,1,0,,,,,,,,,,,232500,,,,,,
253441,note_on,2,0,3,,,,,,,,,,,,0,,62,42,,
253443,note_on,2,0,3,,,,,,,,,,,,0,,68,60,,
253546,note_off,103,0,3,,,,,,,,,,,,0,,62,64,,
253552,note_off,6,0,3,,,,,,,,,,,,0,,68,64,,
253553,note_off,1,0,3,,,,,,,,,,,,0,,71,64,,
253594,note_off,41,0,3,,,,,,,,,,,,0,,83,64,,
253603,note_on,9,0,3,,,,,,,,,,,,0,,84,62,,
253761,note_on,158,0,3,,,,,,,,,,,,0,,86,60,,
253764,note_off,3,0,3,,,,,,,,,,,,0,,84,64,,
253920,set_tempo,480,1,0,,,,,,,,,,,222500,,,,,,
253921,note_off,157,0,3,,,,,,,,,,,,0,,86,64,,
253924,note_on,3,0,3,,,,,,,,,,,,0,,84,62,,
254074,note_off,150,0,3,,,,,,,,,,,,0,,84,64,,
254079,note_on,5,0,3,,,,,,,,,,,,0,,83,64,,
254237,note_on,158,0,3,,,,,,,,,,,,0,,95,57,,
254247,note_off,10,0,3,,,,,,,,,,,,0,,83,64,,
254397,note_on,150,0,3,,,,,,,,,,,,0,,82,60,,
254399,note_off,2,0,3,,,,,,,,,,,,0,,95,64,,
254399,note_on,0,0,3,,,,,,,,,,,,0,,62,39,,
254400,set_tempo,480,1,0,,,,,,,,,,,230000,,,,,,
254404,note_on,5,0,3,,,,,,,,,,,,0,,70,50,,
254404,note_on,0,0,3,,,,,,,,,,,,0,,68,53,,
254516,note_off,112,0,3,,,,,,,,,,,,0,,70,64,,
254518,note_off,2,0,3,,,,,,,,,,,,0,,68,64,,
254523,note_off,5,0,3,,,,,,,,,,,,0,,62,64,,
254556,note_off,33,0,3,,,,,,,,,,,,0,,82,64,,
254558,note_on,2,0,3,,,,,,,,,,,,0,,83,57,,
254715,note_on,157,0,3,,,,,,,,,,,,0,,84,60,,
254726,note_off,11,0,3,,,,,,,,,,,,0,,83,64,,
254880,set_tempo,480,1,0,,,,,,,,,,,222500,,,,,,
254881,note_on,155,0,3,,,,,,,,,,,,0,,53,56,,
254881,note_on,0,0,3,,,,,,,,,,,,0,,83,51,,
254882,note_off,1,0,3,,,,,,,,,,,,0,,84,64,,
254980,note_off,98,0,3,,,,,,,,,,,,0,,53,64,,
255044,note_on,64,0,3,,,,,,,,,,,,0,,82,60,,
255046,note_off,2,0,3,,,,,,,,,,,,0,,83,64,,
255199,note_off,153,0,3,,,,,,,,,,,,0,,82,64,,
255201,note_on,2,0,3,,,,,,,,,,,,0,,94,64,,
255356,note_on,155,0,3,,,,,,,,,,,,0,,62,50,,
255357,note_on,1,0,3,,,,,,,,,,,,0,,68,56,,
255360,note_on,3,0,3,,,,,,,,,,,,0,,82,72,,
255360,set_tempo,480,1,0,,,,,,,,,,,235000,,,,,,
255361,note_off,1,0,3,,,,,,,,,,,,0,,94,64,,
255363,note_on,2,0,3,,,,,,,,,,,,0,,70,56,,
255439,note_off,0,0,3,,,,,,,,,,,,0,,68,64,,
255439,note_off,76,0,3,,,,,,,,,,,,0,,62,64,,
255454,note_off,15,0,3,,,,,,,,,,,,0,,70,64,,
255521,note_on,67,0,3,,,,,,,,,,,,0,,83,68,,
255523,note_off,2,0,3,,,,,,,,,,,,0,,82,64,,
255679,note_on,156,0,3,,,,,,,,,,,,0,,84,72,,
255683,note_off,4,0,3,,,,,,,,,,,,0,,83,64,,
255835,note_on,152,0,3,,,,,,,,,,,,0,,83,68,,
255840,set_tempo,480,1,0,,,,,,,,,,,217500,,,,,,
255844,note_off,9,0,3,,,,,,,,,,,,0,,84,64,,
255995,note_off,151,0,3,,,,,,,,,,,,0,,83,64,,
256004,note_on,9,0,3,,,,,,,,,,,,0,,82,60,,
256162,note_off,158,0,3,,,,,,,,,,,,0,,82,64,,
256163,note_on,1,0,3,,,,,,,,,,,,0,,94,68,,
256316,note_on,153,0,3,,,,,,,,,,,,0,,62,55,,
256318,note_on,2,0,3,,,,,,,,,,,,0,,68,59,,
256319,note_on,0,0,3,,,,,,,,,,,,0,,71,76,,
256319,note_off,1,0,3,,,,,,,,,,,,0,,94,64,,
256320,set_tempo,480,1,0,,,,,,,,,,,222500,,,,,,
256323,note_on,4,0,3,,,,,,,,,,,,0,,83,62,,
256334,control_change,11,0,3,,,,,,,,,,,,0,,,,64,127
256376,note_off,42,0,3,,,,,,,,,,,,0,,68,64,,
256395,note_off,19,0,3,,,,,,,,,,,,0,,62,64,,
256410,note_off,15,0,3,,,,,,,,,,,,0,,71,64,,
256482,note_on,72,0,3,,,,,,,,,,,,0,,84,72,,
256486,note_off,4,0,3,,,,,,,,,,,,0,,83,64,,
256637,note_off,151,0,3,,,,,,,,,,,,0,,84,64,,
256638,note_on,1,0,3,,,,,,,,,,,,0,,86,76,,
256791,note_off,153,0,3,,,,,,,,,,,,0,,86,64,,
256798,note_on,7,0,3,,,,,,,,,,,,0,,84,72,,
256800,set_tempo,480,1,0,,,,,,,,,,,222500,,,,,,
256957,note_on,0,0,3,,,,,,,,,,,,0,,83,72,,
256957,note_off,159,0,3,,,,,,,,,,,,0,,84,64,,
257111,note_off,154,0,3,,,,,,,,,,,,0,,83,64,,
257122,note_on,11,0,3,,,,,,,,,,,,0,,95,80,,
257275,note_on,153,0,3,,,,,,,,,,,,0,,83,76,,
257278,note_on,3,0,3,,,,,,,,,,,,0,,71,64,,
257280,set_tempo,480,1,0,,,,,,,,,,,227500,,,,,,
257281,note_on,0,0,3,,,,,,,,,,,,0,,68,50,,
257281,note_on,3,0,3,,,,,,,,,,,,0,,62,55,,
257288,note_off,7,0,3,,,,,,,,,,,,0,,95,64,,
257360,note_off,72,0,3,,,,,,,,,,,,0,,71,64,,
257372,note_off,12,0,3,,,,,,,,,,,,0,,62,64,,
257372,note_off,0,0,3,,,,,,,,,,,,0,,68,64,,
257437,note_off,65,0,3,,,,,,,,,,,,0,,83,64,,
257444,note_on,7,0,3,,,,,,,,,,,,0,,84,85,,
257598,note_on,154,0,3,,,,,,,,,,,,0,,86,76,,
257601,note_off,3,0,3,,,,,,,,,,,,0,,84,64,,
257760,note_on,159,0,3,,,,,,,,,,,,0,,53,53,,
257760,set_tempo,480,1,0,,,,,,,,,,,225000,,,,,,
257764,note_off,4,0,3,,,,,,,,,,,,0,,86,64,,
257895,note_off,131,0,3,,,,,,,,,,,,0,,53,64,,
258235,note_on,340,0,3,,,,,,,,,,,,0,,68,62,,
258240,set_tempo,480,1,0,,,,,,,,,,,225000,,,,,,
258241,note_on,0,0,3,,,,,,,,,,,,0,,62,62,,
258241,note_on,6,0,3,,,,,,,,,,,,0,,85,62,,
258243,note_on,2,0,3,,,,,,,,,,,,0,,73,72,,
258341,note_off,98,0,3,,,,,,,,,,,,0,,68,64,,
258348,note_off,7,0,3,,,,,,,,,,,,0,,73,64,,
258361,note_off,13,0,3,,,,,,,,,,,,0,,62,64,,
258398,note_off,37,0,3,,,,,,,,,,,,0,,85,64,,
258398,note_on,0,0,3,,,,,,,,,,,,0,,86,76,,
258549,note_off,151,0,3,,,,,,,,,,,,0,,86,64,,
258564,note_on,15,0,3,,,,,,,,,,,,0,,88,85,,
258720,note_on,156,0,3,,,,,,,,,,,,0,,86,85,,
258720,set_tempo,480,1,0,,,,,,,,,,,232500,,,,,,
258727,note_off,7,0,3,,,,,,,,,,,,0,,88,64,,
258873,note_off,146,0,3,,,,,,,,,,,,0,,86,64,,
258884,note_on,11,0,3,,,,,,,,,,,,0,,85,72,,
259036,note_on,152,0,3,,,,,,,,,,,,0,,97,64,,
259046,note_off,10,0,3,,,,,,,,,,,,0,,85,64,,
259082,control_change,36,0,3,,,,,,,,,,,,0,,,,64,0
259187,note_off,105,0,3,,,,,,,,,,,,0,,97,64,,
259199,note_on,12,0,3,,,,,,,,,,,,0,,68,60,,
259199,note_on,0,0,3,,,,,,,,,,,,0,,62,55,,
259200,set_tempo,480,1,0,,,,,,,,,,,222500,,,,,,
259204,note_on,0,0,3,,,,,,,,,,,,0,,83,76,,
259204,note_on,5,0,3,,,,,,,,,,,,0,,71,64,,
259284,note_off,80,0,3,,,,,,,,,,,,0,,68,64,,
259289,note_off,5,0,3,,,,,,,,,,,,0,,62,64,,
259297,note_off,8,0,3,,,,,,,,,,,,0,,71,64,,
259355,note_on,58,0,3,,,,,,,,,,,,0,,85,76,,
259373,note_off,18,0,3,,,,,,,,,,,,0,,83,64,,
259506,note_off,133,0,3,,,,,,,,,,,,0,,85,64,,
259522,note_on,16,0,3,,,,,,,,,,,,0,,86,89,,
259672,note_off,150,0,3,,,,,,,,,,,,0,,86,64,,
259678,note_on,6,0,3,,,,,,,,,,,,0,,85,85,,
259680,set_tempo,480,1,0,,,,,,,,,,,222500,,,,,,
259838,note_on,160,0,3,,,,,,,,,,,,0,,83,80,,
259842,note_off,4,0,3,,,,,,,,,,,,0,,85,64,,
259988,note_off,146,0,3,,,,,,,,,,,,0,,83,64,,
259997,note_on,9,0,3,,,,,,,,,,,,0,,95,76,,
260151,note_off,154,0,3,,,,,,,,,,,,0,,95,64,,
260156,note_on,5,0,3,,,,,,,,,,,,0,,70,59,,
260160,set_tempo,480,1,0,,,,,,,,,,,220000,,,,,,
260161,note_on,5,0,3,,,,,,,,,,,,0,,68,56,,
260162,note_on,1,0,3,,,,,,,,,,,,0,,82,76,,
260164,note_on,2,0,3,,,,,,,,,,,,0,,62,50,,
260251,note_off,87,0,3,,,,,,,,,,,,0,,70,64,,
260275,note_off,24,0,3,,,,,,,,,,,,0,,62,64,,
260280,note_off,5,0,3,,,,,,,,,,,,0,,68,64,,
260324,note_on,44,0,3,,,,,,,,,,,,0,,83,93,,
260329,note_off,5,0,3,,,,,,,,,,,,0,,82,64,,
260480,note_off,151,0,3,,,,,,,,,,,,0,,83,64,,
260480,note_on,0,0,3,,,,,,,,,,,,0,,85,85,,
260635,note_on,155,0,3,,,,,,,,,,,,0,,83,89,,
260640,set_tempo,480,1,0,,,,,,,,,,,212500,,,,,,
260641,note_off,6,0,3,,,,,,,,,,,,0,,85,64,,
260643,note_on,2,0,3,,,,,,,,,,,,0,,53,76,,
260756,note_off,113,0,3,,,,,,,,,,,,0,,53,64,,
260802,note_off,46,0,3,,,,,,,,,,,,0,,83,64,,
260802,note_on,0,0,3,,,,,,,,,,,,0,,82,89,,
260959,note_on,157,0,3,,,,,,,,,,,,0,,94,89,,
260964,note_off,5,0,3,,,,,,,,,,,,0,,82,64,,
261120,set_tempo,480,1,0,,,,,,,,,,,230000,,,,,,
261121,note_off,157,0,3,,,,,,,,,,,,0,,94,64,,
261121,note_on,0,0,3,,,,,,,,,,,,0,,62,62,,
261121,note_on,0,0,3,,,,,,,,,,,,0,,70,64,,
261123,note_on,2,0,3,,,,,,,,,,,,0,,82,89,,
261124,note_on,1,0,3,,,,,,,,,,,,0,,68,60,,
261208,note_off,84,0,3,,,,,,,,,,,,0,,62,64,,
261220,note_off,12,0,3,,,,,,,,,,,,0,,70,64,,
261222,note_off,2,0,3,,,,,,,,,,,,0,,68,64,,
261278,note_on,56,0,3,,,,,,,,,,,,0,,83,85,,
261281,note_off,3,0,3,,,,,,,,,,,,0,,82,64,,
261440,note_on,0,0,3,,,,,,,,,,,,0,,85,80,,
261440,note_off,159,0,3,,,,,,,,,,,,0,,83,64,,
261596,note_off,156,0,3,,,,,,,,,,,,0,,85,64,,
261600,set_tempo,480,1,0,,,,,,,,,,,220000,,,,,,
261603,note_on,7,0,3,,,,,,,,,,,,0,,83,80,,
261755,note_on,152,0,3,,,,,,,,,,,,0,,82,72,,
261772,note_off,17,0,3,,,,,,,,,,,,0,,83,64,,
261920,note_on,148,0,3,,,,,,,,,,,,0,,94,80,,
261922,note_off,2,0,3,,,,,,,,,,,,0,,82,64,,
262076,note_on,154,0,3,,,,,,,,,,,,0,,83,89,,
262078,note_on,2,0,3,,,,,,,,,,,,0,,68,53,,
262079,note_on,1,0,3,,,,,,,,,,,,0,,62,59,,
262080,set_tempo,480,1,0,,,,,,,,,,,232500,,,,,,
262082,note_on,3,0,3,,,,,,,,,,,,0,,71,72,,
262088,note_off,6,0,3,,,,,,,,,,,,0,,94,64,,
262190,note_off,102,0,3,,,,,,,,,,,,0,,62,64,,
262193,note_off,3,0,3,,,,,,,,,,,,0,,68,64,,
262208,note_off,15,0,3,,,,,,,,,,,,0,,71,64,,
262231,note_off,23,0,3,,,,,,,,,,,,0,,83,64,,
262238,note_on,7,0,3,,,,,,,,,,,,0,,85,85,,
262400,note_off,162,0,3,,,,,,,,,,,,0,,85,64,,
262402,note_on,2,0,3,,,,,,,,,,,,0,,86,89,,
262553,note_off,151,0,3,,,,,,,,,,,,0,,86,64,,
262558,note_on,5,0,3,,,,,,,,,,,,0,,85,85,,
262560,set_tempo,480,1,0,,,,,,,,,,,220000,,,,,,
262715,note_on,157,0,3,,,,,,,,,,,,0,,83,72,,
262721,note_off,6,0,3,,,,,,,,,,,,0,,85,64,,
262879,note_off,158,0,3,,,,,,,,,,,,0,,83,64,,
262884,note_on,5,0,3,,,,,,,,,,,,0,,95,89,,
263034,note_off,150,0,3,,,,,,,,,,,,0,,95,64,,
263040,set_tempo,480,1,0,,,,,,,,,,,260000,,,,,,
263520,set_tempo,480,1,0,,,,,,,,,,,712500,,,,,,
263520,time_signature,0,1,0,,,,,,,4,4,24,8,,,,,,,
263998,note_on,964,0,3,,,,,,,,,,,,0,,71,31,,
264000,set_tempo,480,1,0,,,,,,,,,,,265000,,,,,,
264000,note_on,2,0,3,,,,,,,,,,,,0,,65,22,,
264003,note_on,3,0,3,,,,,,,,,,,,0,,68,28,,
264126,note_off,123,0,3,,,,,,,,,,,,0,,71,64,,
264127,note_off,1,0,3,,,,,,,,,,,,0,,65,64,,
264132,note_off,5,0,3,,,,,,,,,,,,0,,68,64,,
264479,note_on,347,0,3,,,,,,,,,,,,0,,69,27,,
264480,set_tempo,480,1,0,,,,,,,,,,,210000,,,,,,
264481,note_on,2,0,3,,,,,,,,,,,,0,,66,22,,
264484,note_on,3,0,3,,,,,,,,,,,,0,,72,32,,
264595,note_off,111,0,3,,,,,,,,,,,,0,,69,64,,
264598,note_off,3,0,3,,,,,,,,,,,,0,,66,64,,
264612,note_off,14,0,3,,,,,,,,,,,,0,,72,64,,
264960,note_on,348,0,3,,,,,,,,,,,,0,,67,29,,
264960,note_on,0,0,3,,,,,,,,,,,,0,,73,24,,
264960,note_on,0,0,3,,,,,,,,,,,,0,,70,17,,
264960,set_tempo,480,1,0,,,,,,,,,,,215000,,,,,,
265076,note_off,116,0,3,,,,,,,,,,,,0,,73,64,,
265086,note_off,10,0,3,,,,,,,,,,,,0,,70,64,,
265087,note_off,1,0,3,,,,,,,,,,,,0,,67,64,,
265440,set_tempo,480,1,0,,,,,,,,,,,212500,,,,,,
265441,note_on,354,0,3,,,,,,,,,,,,0,,68,37,,
265442,note_on,1,0,3,,,,,,,,,,,,0,,71,46,,
265444,note_on,2,0,3,,,,,,,,,,,,0,,74,30,,
265556,note_off,112,0,3,,,,,,,,,,,,0,,68,64,,
265561,note_off,5,0,3,,,,,,,,,,,,0,,74,64,,
265568,note_off,7,0,3,,,,,,,,,,,,0,,71,64,,
265920,set_tempo,480,1,0,,,,,,,,,,,195000,,,,,,
265921,note_on,353,0,3,,,,,,,,,,,,0,,77,35,,
265921,note_on,0,0,3,,,,,,,,,,,,0,,71,39,,
265924,note_on,3,0,3,,,,,,,,,,,,0,,74,43,,
266032,note_off,108,0,3,,,,,,,,,,,,0,,71,64,,
266036,note_off,4,0,3,,,,,,,,,,,,0,,77,64,,
266039,note_off,3,0,3,,,,,,,,,,,,0,,74,64,,
266395,note_on,356,0,3,,,,,,,,,,,,0,,72,17,,
266400,set_tempo,480,1,0,,,,,,,,,,,220000,,,,,,
266402,note_on,7,0,3,,,,,,,,,,,,0,,75,23,,
266403,note_on,1,0,3,,,,,,,,,,,,0,,78,20,,
266506,note_off,103,0,3,,,,,,,,,,,,0,,72,64,,
266517,note_off,11,0,3,,,,,,,,,,,,0,,75,64,,
266528,note_off,11,0,3,,,,,,,,,,,,0,,78,64,,
266877,note_on,349,0,3,,,,,,,,,,,,0,,73,28,,
266879,note_on,0,0,3,,,,,,,,,,,,0,,76,40,,
266879,note_on,2,0,3,,,,,,,,,,,,0,,79,49,,
266880,set_tempo,480,1,0,,,,,,,,,,,200000,,,,,,
266996,note_off,117,0,3,,,,,,,,,,,,0,,79,64,,
267006,note_off,10,0,3,,,,,,,,,,,,0,,73,64,,
267007,note_off,1,0,3,,,,,,,,,,,,0,,76,64,,
267356,note_on,349,0,3,,,,,,,,,,,,0,,80,42,,
267358,note_on,2,0,3,,,,,,,,,,,,0,,77,36,,
267360,set_tempo,480,1,0,,,,,,,,,,,197500,,,,,,
267364,note_on,6,0,3,,,,,,,,,,,,0,,74,46,,
267473,note_off,109,0,3,,,,,,,,,,,,0,,80,64,,
267480,note_off,7,0,3,,,,,,,,,,,,0,,74,64,,
267480,note_off,0,0,3,,,,,,,,,,,,0,,77,64,,
267839,note_on,359,0,3,,,,,,,,,,,,0,,80,47,,
267840,set_tempo,480,1,0,,,,,,,,,,,190000,,,,,,
267843,note_on,4,0,3,,,,,,,,,,,,0,,77,25,,
267843,note_on,0,0,3,,,,,,,,,,,,0,,83,35,,
267950,note_off,107,0,3,,,,,,,,,,,,0,,80,64,,
267964,note_off,14,0,3,,,,,,,,,,,,0,,83,64,,
267970,note_off,6,0,3,,,,,,,,,,,,0,,77,64,,
268317,note_on,0,0,3,,,,,,,,,,,,0,,84,26,,
268317,note_on,347,0,3,,,,,,,,,,,,0,,81,44,,
268319,note_on,2,0,3,,,,,,,,,,,,0,,78,29,,
268320,set_tempo,480,1,0,,,,,,,,,,,192500,,,,,,
268428,note_off,109,0,3,,,,,,,,,,,,0,,84,64,,
268429,note_off,1,0,3,,,,,,,,,,,,0,,78,64,,
268435,note_off,6,0,3,,,,,,,,,,,,0,,81,64,,
268795,note_on,360,0,3,,,,,,,,,,,,0,,85,48,,
268799,note_on,4,0,3,,,,,,,,,,,,0,,82,31,,
268800,set_tempo,480,1,0,,,,,,,,,,,192500,,,,,,
268802,note_on,3,0,3,,,,,,,,,,,,0,,79,38,,
268909,note_off,107,0,3,,,,,,,,,,,,0,,85,64,,
268917,note_off,8,0,3,,,,,,,,,,,,0,,82,64,,
268930,note_off,13,0,3,,,,,,,,,,,,0,,79,64,,
269277,note_on,347,0,3,,,,,,,,,,,,0,,80,30,,
269280,set_tempo,480,1,0,,,,,,,,,,,190000,,,,,,
269283,note_on,6,0,3,,,,,,,,,,,,0,,86,38,,
269284,note_on,1,0,3,,,,,,,,,,,,0,,83,42,,
269399,note_off,115,0,3,,,,,,,,,,,,0,,80,64,,
269400,note_off,1,0,3,,,,,,,,,,,,0,,83,64,,
269402,note_off,2,0,3,,,,,,,,,,,,0,,86,64,,
269756,note_on,354,0,3,,,,,,,,,,,,0,,80,42,,
269757,note_on,1,0,3,,,,,,,,,,,,0,,71,14,,
269758,note_on,1,0,3,,,,,,,,,,,,0,,86,37,,
269760,set_tempo,480,1,0,,,,,,,,,,,180000,,,,,,
269762,note_on,4,0,3,,,,,,,,,,,,0,,89,28,,
269874,note_off,112,0,3,,,,,,,,,,,,0,,89,64,,
269884,note_off,10,0,3,,,,,,,,,,,,0,,80,64,,
269886,note_off,2,0,3,,,,,,,,,,,,0,,71,64,,
269887,note_off,1,0,3,,,,,,,,,,,,0,,86,64,,
270236,note_on,0,0,3,,,,,,,,,,,,0,,72,51,,
270236,note_on,349,0,3,,,,,,,,,,,,0,,87,30,,
270238,note_on,2,0,3,,,,,,,,,,,,0,,81,28,,
270239,note_on,1,0,3,,,,,,,,,,,,0,,90,41,,
270240,set_tempo,480,1,0,,,,,,,,,,,187500,,,,,,
270351,note_off,112,0,3,,,,,,,,,,,,0,,87,64,,
270355,note_off,4,0,3,,,,,,,,,,,,0,,81,64,,
270358,note_off,3,0,3,,,,,,,,,,,,0,,72,64,,
270359,note_off,1,0,3,,,,,,,,,,,,0,,90,64,,
270716,note_on,357,0,3,,,,,,,,,,,,0,,82,36,,
270717,note_on,1,0,3,,,,,,,,,,,,0,,91,40,,
270719,note_on,2,0,3,,,,,,,,,,,,0,,88,43,,
270720,set_tempo,480,1,0,,,,,,,,,,,192500,,,,,,
270721,note_on,2,0,3,,,,,,,,,,,,0,,73,39,,
270831,note_off,110,0,3,,,,,,,,,,,,0,,91,64,,
270831,note_off,0,0,3,,,,,,,,,,,,0,,88,64,,
270834,note_off,3,0,3,,,,,,,,,,,,0,,73,64,,
270842,note_off,8,0,3,,,,,,,,,,,,0,,82,64,,
271196,note_on,354,0,3,,,,,,,,,,,,0,,74,35,,
271200,set_tempo,480,1,0,,,,,,,,,,,217500,,,,,,
271201,note_on,5,0,3,,,,,,,,,,,,0,,92,35,,
271203,note_on,2,0,3,,,,,,,,,,,,0,,89,35,,
271204,note_on,1,0,3,,,,,,,,,,,,0,,83,35,,
271309,note_off,105,0,3,,,,,,,,,,,,0,,74,64,,
271324,note_off,15,0,3,,,,,,,,,,,,0,,83,64,,
