tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
116880,note_on,0,0,0,,,,,,,,0,,,69,51
116880,note_on,0,0,0,,,,,,,,0,,,72,51
116970,note_on,90,0,0,,,,,,,,0,,,72,0
116970,note_on,0,0,0,,,,,,,,0,,,69,0
116970,note_on,0,0,0,,,,,,,,0,,,76,0
117000,note_on,30,0,0,,,,,,,,0,,,64,47
117090,note_on,90,0,0,,,,,,,,0,,,64,0
117120,set_tempo,30,1,0,,,,,,353232,,,,,,
117120,note_on,0,0,0,,,,,,,,0,,,64,65
117240,note_on,120,0,0,,,,,,,,0,,,64,0
117240,note_on,0,0,0,,,,,,,,0,,,71,47
117240,note_on,0,0,0,,,,,,,,0,,,76,56
117240,note_on,0,0,0,,,,,,,,0,,,68,47
117330,note_on,90,0,0,,,,,,,,0,,,68,0
117330,note_on,0,0,0,,,,,,,,0,,,76,0
117330,note_on,0,0,0,,,,,,,,0,,,71,0
117360,set_tempo,30,1,0,,,,,,338983,,,,,,
117360,note_on,0,0,0,,,,,,,,0,,,80,56
117450,note_on,90,0,0,,,,,,,,0,,,80,0
117480,note_on,30,0,0,,,,,,,,0,,,88,49
117480,note_on,0,0,0,,,,,,,,0,,,83,49
117570,note_on,90,0,0,,,,,,,,0,,,83,0
117570,note_on,0,0,0,,,,,,,,0,,,88,0
117600,note_on,30,0,0,,,,,,,,0,,,92,63
117690,note_on,90,0,0,,,,,,,,0,,,92,0
117720,note_on,30,0,0,,,,,,,,0,,,80,58
117810,note_on,90,0,0,,,,,,,,0,,,80,0
117840,set_tempo,30,1,0,,,,,,365988,,,,,,
117840,note_on,0,0,0,,,,,,,,0,,,76,53
117840,note_on,0,0,0,,,,,,,,0,,,68,53
117840,note_on,0,0,0,,,,,,,,0,,,71,53
117930,note_on,90,0,0,,,,,,,,0,,,71,0
117930,note_on,0,0,0,,,,,,,,0,,,68,0
117930,note_on,0,0,0,,,,,,,,0,,,76,0
117960,note_on,30,0,0,,,,,,,,0,,,64,47
118050,note_on,90,0,0,,,,,,,,0,,,64,0
118080,set_tempo,30,1,0,,,,,,353232,,,,,,
118080,note_on,0,0,0,,,,,,,,0,,,64,69
118200,note_on,120,0,0,,,,,,,,0,,,64,0
118200,note_on,0,0,0,,,,,,,,0,,,72,51
118200,note_on,0,0,0,,,,,,,,0,,,76,61
118200,note_on,0,0,0,,,,,,,,0,,,69,51
118290,note_on,90,0,0,,,,,,,,0,,,69,0
118290,note_on,0,0,0,,,,,,,,0,,,76,0
118290,note_on,0,0,0,,,,,,,,0,,,72,0
118320,set_tempo,30,1,0,,,,,,342877,,,,,,
118320,note_on,0,0,0,,,,,,,,0,,,81,61
118410,note_on,90,0,0,,,,,,,,0,,,81,0
118440,note_on,30,0,0,,,,,,,,0,,,88,56
118440,note_on,0,0,0,,,,,,,,0,,,84,56
118530,note_on,90,0,0,,,,,,,,0,,,84,0
118530,note_on,0,0,0,,,,,,,,0,,,88,0
118560,note_on,30,0,0,,,,,,,,0,,,93,69
118650,note_on,90,0,0,,,,,,,,0,,,93,0
118680,note_on,30,0,0,,,,,,,,0,,,81,64
118770,note_on,90,0,0,,,,,,,,0,,,81,0
118800,set_tempo,30,1,0,,,,,,365988,,,,,,
118800,note_on,0,0,0,,,,,,,,0,,,72,59
118800,note_on,0,0,0,,,,,,,,0,,,69,59
118800,note_on,0,0,0,,,,,,,,0,,,76,59
118890,note_on,90,0,0,,,,,,,,0,,,76,0
118890,note_on,0,0,0,,,,,,,,0,,,69,0
118890,note_on,0,0,0,,,,,,,,0,,,72,0
118920,note_on,30,0,0,,,,,,,,0,,,64,54
119010,note_on,90,0,0,,,,,,,,0,,,64,0
119040,set_tempo,30,1,0,,,,,,353232,,,,,,
119040,note_on,0,0,0,,,,,,,,0,,,64,76
119160,note_on,120,0,0,,,,,,,,0,,,64,0
119160,note_on,0,0,0,,,,,,,,0,,,71,55
119160,note_on,0,0,0,,,,,,,,0,,,76,66
119160,note_on,0,0,0,,,,,,,,0,,,68,55
119250,note_on,90,0,0,,,,,,,,0,,,68,0
119250,note_on,0,0,0,,,,,,,,0,,,76,0
119250,note_on,0,0,0,,,,,,,,0,,,71,0
119280,set_tempo,30,1,0,,,,,,346260,,,,,,
119280,note_on,0,0,0,,,,,,,,0,,,80,66
119370,note_on,90,0,0,,,,,,,,0,,,80,0
119400,note_on,30,0,0,,,,,,,,0,,,83,55
119400,note_on,0,0,0,,,,,,,,0,,,88,66
119490,note_on,90,0,0,,,,,,,,0,,,88,0
119490,note_on,0,0,0,,,,,,,,0,,,83,0
119520,note_on,30,0,0,,,,,,,,0,,,92,74
119610,note_on,90,0,0,,,,,,,,0,,,92,0
119640,note_on,30,0,0,,,,,,,,0,,,80,68
119730,note_on,90,0,0,,,,,,,,0,,,80,0
119760,set_tempo,30,1,0,,,,,,365988,,,,,,
