file,average_tempo,average_bpm,note_count,tick_count,note_density,tempo_deviation,unique_note_count,total_duration,overlapping_notes,chord_density,duration_per_note,tempo_complexity,notes_per_second,hand_independence,odd_time_signature_count,consecutive_note_std,pitch_range,average_polyphony,tempo_change_count,max_polyphony,note_to_note_transition,note_to_chord_transition,chord_to_note_transition,chord_to_chord_transition
Bach - 035500b_.csv,625000.0,96.0,278,65537,0.004241878633443704,0.0,29,327685,63,0.22661870503597123,8.849962616537223e-05,0.0,0.8483757266887407,0.7524752475247525,0,384.2979015026708,36.0,2.7524752475247523,1,4,10.0,149.66666666666666,160.5,194.66666666666666
Bach - 035600b_.csv,625000.0,96.0,303,86016,0.0035226004464285715,0.0,29,430080,84,0.27722772277227725,6.742931547619048e-05,0.0,0.7045200892857143,0.7272727272727273,1,458.23126947853916,39.0,2.7545454545454544,1,4,14.0,141.75,136.25,131.91666666666666
Bach - 035700b_.csv,625000.0,96.0,287,65537,0.0043792056395623846,0.0,28,327685,79,0.27526132404181186,8.544791491829043e-05,0.0,0.8758411279124769,0.6761904761904762,0,343.4436542773126,38.0,2.7333333333333334,1,4,24.0,246.08333333333331,253.33333333333331,108.66666666666666
Bach - 035800b_.csv,625000.0,96.0,292,77824,0.0037520559210526315,0.0,33,389120,87,0.2979452054794521,8.480674342105264e-05,0.0,0.7504111842105263,0.7777777777777778,0,508.67201380891885,39.0,2.9494949494949494,1,4,6.0,119.91666666666666,106.33333333333331,181.16666666666666
Bach - 035900b_.csv,625000.0,96.0,272,65537,0.0041503272960312495,0.0,25,327685,75,0.2757352941176471,7.629278117704503e-05,0.0,0.8300654592062499,0.6736842105263158,0,388.8828815092731,33.0,2.863157894736842,1,4,1.0,239.83333333333334,223.41666666666666,51.91666666666666
Bach - 036000b_.csv,625000.0,96.0,265,69633,0.0038056668533597575,0.0,26,348165,68,0.25660377358490566,7.46772363678141e-05,0.0,0.7611333706719515,0.7011494252873564,0,413.2866923571363,36.0,3.045977011494253,1,4,7.0,186.33333333333334,193.58333333333331,67.66666666666666
Bach - 036100b_.csv,625000.0,96.0,221,53248,0.004150390625,0.0,24,266240,64,0.2895927601809955,9.014423076923077e-05,0.0,0.830078125,0.8533333333333334,0,405.1175235497596,31.0,2.9466666666666668,1,4,0.0,66.41666666666666,77.08333333333333,116.33333333333331
Bach - 036200b_.csv,625000.0,96.0,605,144384,0.004190214982269504,0.0,28,721920,179,0.2958677685950413,3.87854609929078e-05,0.0,0.8380429964539008,0.7547169811320755,1,396.86998100055376,36.0,2.8537735849056602,1,4,5.0,352.0,325.41666666666674,324.75
Bach - 036300b_.csv,681818.0,88.00002346667293,208,49152,0.004231770833333333,0.0,28,245760,65,0.3125,0.00011393229166666667,0.0,0.8463541666666667,0.6708860759493671,0,379.35625293807345,36.0,2.632911392405063,1,4,14.0,108.66666666666666,128.33333333333331,92.41666666666669
Bach - 036400b_.csv,625000.0,96.0,164,45056,0.0036399147727272725,0.0,28,225280,47,0.2865853658536585,0.00012428977272727271,0.0,0.7279829545454546,0.6,0,468.662593153447,34.0,2.523076923076923,1,4,6.0,149.75,162.99999999999997,38.33333333333333
Bach - 036500b_.csv,625000.0,96.0,223,61441,0.0036294982178024446,0.0,26,307205,59,0.2645739910313901,8.463403915951889e-05,0.0,0.725899643560489,0.7654320987654321,0,492.4673337837494,40.0,2.753086419753086,1,4,0.0,179.83333333333334,167.58333333333331,146.74999999999997
Bach - 036600b_.csv,625000.0,96.0,265,75776,0.0034971494932432433,0.0,31,378880,66,0.2490566037735849,8.182010135135136e-05,0.0,0.6994298986486487,0.6355140186915887,1,455.8246125740416,39.0,2.4766355140186915,1,4,40.0,202.75,231.83333333333331,109.58333333333334
Bach - 036700b_.csv,625000.0,96.0,202,53248,0.0037935697115384615,0.0,26,266240,67,0.3316831683168317,9.765625e-05,0.0,0.7587139423076923,0.7428571428571429,0,392.7769090699038,33.0,2.8857142857142857,1,4,3.0,161.41666666666666,163.25,132.3333333333333
Bach - 036800b_.csv,535714.0,112.00005973336519,312,101376,0.003077651515151515,0.0,25,506880,84,0.2692307692307692,4.932133838383838e-05,0.0,0.615530303030303,0.7192982456140351,1,538.0549430595872,38.0,2.736842105263158,1,4,10.0,204.83333333333334,233.24999999999997,150.0
Bach - 036900b_.csv,625000.0,96.0,255,69633,0.0036620567834216534,0.0,29,348165,75,0.29411764705882354,8.329384056410036e-05,0.0,0.7324113566843307,0.6666666666666666,0,435.9244523570952,36.0,2.7419354838709675,1,4,3.0,196.75,211.00000000000003,90.33333333333334
Bach - 037000b_.csv,625000.0,96.0,144,36864,0.00390625,0.0,24,184320,39,0.2708333333333333,0.00013020833333333333,0.0,0.78125,0.6909090909090909,0,330.7126014848134,40.0,2.618181818181818,1,4,3.0,58.58333333333332,73.58333333333331,61.416666666666664
Bach - 037100b_.csv,750000.0,80.0,791,165888,0.004768277391975309,0.0,34,829440,183,0.23135271807838179,4.099151234567901e-05,0.0,0.9536554783950617,0.7021276595744681,0,341.9791807429315,36.0,2.404255319148936,1,4,29.0,460.6666666666667,430.16666666666674,449.00000000000006
Bach - 037200b_.csv,625000.0,96.0,309,75776,0.004077808277027027,0.0,28,378880,78,0.2524271844660194,7.390202702702703e-05,0.0,0.8155616554054054,0.646551724137931,0,389.1643644737415,32.0,2.663793103448276,1,4,11.0,285.0,282.0,148.91666666666666
Bach - 037300bv.csv,625000.0,96.0,236,61441,0.003841083315701242,0.0,24,307205,59,0.25,7.812372845494052e-05,0.0,0.7682166631402484,0.6413043478260869,0,474.6691872408358,38.0,2.5652173913043477,1,4,12.0,216.33333333333334,221.33333333333331,119.83333333333334
Bach - 037300b_.csv,625000.0,96.0,234,61441,0.00380853176217835,0.0,24,307205,53,0.2264957264957265,7.812372845494052e-05,0.0,0.7617063524356701,0.6373626373626373,0,478.534549516184,38.0,2.5714285714285716,1,4,12.0,208.83333333333334,217.83333333333331,116.33333333333334
Bach - 037400b_.csv,625000.0,96.0,321,81920,0.00391845703125,0.0,28,409600,101,0.3146417445482866,6.8359375e-05,0.0,0.78369140625,0.7295081967213115,0,448.1404168660088,36.0,2.6311475409836067,1,4,19.0,167.91666666666669,174.41666666666666,231.24999999999997
Bach - 037500b_.csv,652173.0,92.00012880018032,187,45056,0.004150390625,0.0,24,225280,46,0.24598930481283424,0.0001065340909090909,0.0,0.830078125,0.7014925373134329,0,347.1719189337393,33.0,2.791044776119403,1,4,4.0,89.41666666666667,83.5,107.75
Bach - 037600b_.csv,625000.0,96.0,183,45056,0.004061612215909091,0.0,23,225280,60,0.32786885245901637,0.00010209517045454545,0.0,0.8123224431818182,0.734375,0,352.7425177550757,33.0,2.859375,1,4,0.0,146.83333333333331,149.83333333333331,94.33333333333329
Bach - 037700b_.csv,625000.0,96.0,226,53248,0.004244290865384615,0.0,23,266240,67,0.29646017699115046,8.638822115384616e-05,0.0,0.848858173076923,0.7402597402597403,0,325.85076728417033,36.0,2.935064935064935,1,5,0.0,85.83333333333331,83.0,116.86666666666667
Bach - 037800b_.csv,625000.0,96.0,248,69633,0.0035615297344649805,0.0,26,348165,83,0.3346774193548387,7.46772363678141e-05,0.0,0.7123059468929961,0.6326530612244898,0,500.6611190257778,38.0,2.5306122448979593,1,4,10.0,245.08333333333334,272.00000000000006,91.08333333333334
Bach - 037900b_.csv,625000.0,96.0,227,57345,0.003958496817508065,0.0,22,286725,54,0.23788546255506607,7.672857267416514e-05,0.0,0.791699363501613,0.6741573033707865,0,489.773942276373,33.0,2.550561797752809,1,4,0.0,220.58333333333337,231.83333333333331,104.58333333333331
Bach - 038000b_.csv,625000.0,96.0,258,53248,0.004845252403846154,0.0,31,266240,62,0.24031007751937986,0.00011643629807692308,0.0,0.9690504807692307,0.75,0,349.9423409982655,36.0,2.8043478260869565,1,4,1.0,189.33333333333334,204.91666666666669,184.91666666666669
Bach - 038100b_.csv,625000.0,96.0,270,61441,0.004394459725590404,0.0,26,307205,77,0.2851851851851852,8.463403915951889e-05,0.0,0.8788919451180808,0.6634615384615384,0,327.98567111228226,36.0,2.5961538461538463,1,4,17.0,169.83333333333334,231.33333333333326,108.58333333333334
Bach - 038200b_.csv,625000.0,96.0,232,53248,0.004356971153846154,0.0,27,266240,62,0.2672413793103448,0.00010141225961538462,0.0,0.8713942307692307,0.8048780487804879,0,360.0639815992388,36.0,2.8292682926829267,1,4,0.0,101.16666666666669,115.5,165.83333333333334
Bach - 038300b_.csv,625000.0,96.0,525,131072,0.00400543212890625,0.0,28,655360,153,0.2914285714285714,4.2724609375e-05,0.0,0.80108642578125,0.72,0,492.60441456541935,38.0,2.625,1,4,15.0,320.9166666666667,369.0,311.0
Bach - 038400b_.csv,625000.0,96.0,197,53248,0.003699669471153846,0.0,25,266240,71,0.3604060913705584,9.390024038461539e-05,0.0,0.7399338942307692,0.746031746031746,0,434.3169296666676,36.0,3.126984126984127,1,4,0.0,121.75,115.16666666666666,36.583333333333336
Bach - 038500b_.csv,625000.0,96.0,233,61441,0.003792255985416904,0.0,26,307205,72,0.3090128755364807,8.463403915951889e-05,0.0,0.7584511970833808,0.7468354430379747,0,451.7653802581832,38.0,2.949367088607595,1,4,1.0,130.08333333333334,135.33333333333331,112.41666666666669
Bach - 038600b_.csv,714285.0,84.000084000084,254,68608,0.0037021921641791043,0.0,25,343040,80,0.31496062992125984,7.287779850746268e-05,0.0,0.7404384328358209,0.7111111111111111,0,499.31716118582483,38.0,2.8222222222222224,1,6,58.0,251.66666666666666,283.66666666666663,112.99999999999997
Bach - 038700b_.csv,625000.0,96.0,160,36864,0.004340277777777778,0.0,30,184320,46,0.2875,0.00016276041666666666,0.0,0.8680555555555556,0.6451612903225806,0,271.1817116599028,36.0,2.5806451612903225,1,4,2.0,144.25,153.5,73.0
Bach - 038800b_.csv,625000.0,96.0,286,61441,0.004654872153773539,0.0,24,307205,78,0.2727272727272727,7.812372845494052e-05,0.0,0.9309744307547079,0.6818181818181818,0,281.81930046074183,33.0,2.6,1,4,27.0,157.0,180.83333333333334,202.99999999999997
Bach - 038900b_.csv,750000.0,80.0,452,97280,0.004646381578947368,0.0,28,486400,110,0.24336283185840707,5.756578947368421e-05,0.0,0.9292763157894737,0.7435897435897436,0,303.6209677900945,36.0,2.8974358974358974,1,4,3.0,226.5,222.58333333333331,225.08333333333326
Bach - 039000b_.csv,545454.0,110.00011000011,430,138241,0.0031105099066123655,0.0,28,691205,125,0.29069767441860467,4.050896622564941e-05,0.0,0.6221019813224731,0.8,1,501.37719819909387,36.0,3.0714285714285716,1,4,0.0,173.75,198.5833333333333,217.66666666666666
Bach - 039100b_.csv,576923.0,104.00001386666851,252,67585,0.003728638011393061,0.0,24,337925,66,0.2619047619047619,7.102167640748686e-05,0.0,0.7457276022786121,0.7159090909090909,1,451.80258933419543,33.0,2.8636363636363638,1,4,17.0,138.41666666666666,150.74999999999997,78.5
Bach - 039200b_.csv,625000.0,96.0,213,53248,0.004000150240384615,0.0,26,266240,49,0.2300469483568075,9.765625e-05,0.0,0.800030048076923,0.7432432432432432,0,381.78262297581756,36.0,2.8783783783783785,1,4,1.0,148.66666666666669,150.16666666666666,113.16666666666666
Bach - 039300b_.csv,625000.0,96.0,198,53248,0.003718449519230769,0.0,24,266240,59,0.29797979797979796,9.014423076923077e-05,0.0,0.7436899038461539,0.676056338028169,0,400.86557957398304,31.0,2.788732394366197,1,4,2.0,157.0,155.49999999999997,54.16666666666666
Bach - 039400b_.csv,625000.0,96.0,243,53248,0.004563551682692308,0.0,22,266240,76,0.31275720164609055,8.263221153846154e-05,0.0,0.9127103365384615,0.8095238095238095,0,333.88515356593786,31.0,2.892857142857143,1,4,0.0,84.58333333333334,81.08333333333334,129.33333333333331
Bach - 039500b_.csv,625000.0,96.0,209,53248,0.003925030048076923,0.0,25,266240,58,0.27751196172248804,9.390024038461539e-05,0.0,0.7850060096153846,0.7746478873239436,0,393.90085090271174,31.0,2.943661971830986,1,4,2.0,131.58333333333334,125.33333333333334,118.41666666666669
Bach - 039600b_.csv,625000.0,96.0,127,36864,0.003445095486111111,0.0,28,184320,37,0.29133858267716534,0.00015190972222222222,0.0,0.6890190972222222,0.6666666666666666,0,361.46355060046983,40.0,2.6458333333333335,1,4,2.0,124.33333333333334,132.16666666666666,38.08333333333333
Bach - 039700b_.csv,681818.0,88.00002346667293,333,86016,0.003871372767857143,0.0,27,430080,101,0.3033033033033033,6.277901785714285e-05,0.0,0.7742745535714286,0.7372881355932204,0,481.2934537640373,36.0,2.8220338983050848,1,4,18.0,153.91666666666669,150.74999999999997,162.16666666666666
Bach - 039800b_.csv,625000.0,96.0,258,69633,0.0037051398044030846,0.0,24,348165,77,0.29844961240310075,6.893283357028995e-05,0.0,0.741027960880617,0.75,0,491.1615391982037,31.0,2.9318181818181817,1,4,1.0,153.91666666666666,161.16666666666666,137.08333333333334
Bach - 039900b_.csv,625000.0,96.0,264,69633,0.003791305846365947,0.0,25,348165,76,0.2878787878787879,7.180503496905204e-05,0.0,0.7582611692731894,0.66,0,471.19932955539497,35.0,2.64,1,4,20.0,268.75,279.41666666666663,136.16666666666663
Bach - 04 Menuet.csv,505736.19251336897,118.63892853271307,1244,28799,0.043195944303621656,27560.003787974805,26,86278,313,0.2516077170418006,0.00030135144532789353,0.05449482199604741,14.418507614919214,0.341991341991342,1,29.104295233905074,43.0,1.3463203463203464,49,2,194.0,1767.0,1642.0,213.0
Bach - 04. Chor Gloria In Exelcis .csv,786161.0929847173,76.32023580842149,21246,55140,0.385310119695321,87707.05984939268,51,937380,15623,0.7353384166431328,5.44069640914037e-05,0.1115637248294831,22.665301158548296,0.8777041942604856,1,8.840479494868399,52.0,9.380132450331125,7,38,24.0,1510.7196689275634,1459.660395306448,6667.204830850267
Bach - 040000b_.csv,625000.0,96.0,179,55296,0.0032371238425925927,0.0,29,276480,55,0.30726256983240224,0.0001048900462962963,0.0,0.6474247685185185,0.7833333333333333,1,515.6757536399666,38.0,2.9833333333333334,1,4,2.0,94.08333333333333,88.99999999999999,81.91666666666666
Bach - 040100b_.csv,681818.0,88.00002346667293,284,65537,0.004333429970856157,0.0,27,327685,80,0.28169014084507044,8.239620367120863e-05,0.0,0.8666859941712315,0.6695652173913044,0,287.7597173218733,38.0,2.4695652173913043,1,4,21.0,138.91666666666666,178.16666666666663,177.08333333333334
Bach - 040200b_.csv,625000.0,96.0,458,102400,0.00447265625,0.0,32,512000,130,0.2838427947598253,6.25e-05,0.0,0.89453125,0.7028571428571428,0,308.4573702304604,36.0,2.617142857142857,1,4,12.0,243.75000000000006,283.16666666666674,275.75
Bach - 040300b_.csv,750000.0,80.0,240,64512,0.003720238095238095,0.0,29,322560,59,0.24583333333333332,8.990575396825397e-05,0.0,0.7440476190476191,0.6122448979591837,1,378.03622270307534,36.0,2.4489795918367347,1,4,10.0,282.33333333333337,264.75000000000006,70.16666666666666
Bach - 040400bv.csv,625000.0,96.0,137,36864,0.003716362847222222,0.0,25,184320,40,0.291970802919708,0.00013563368055555556,0.0,0.7432725694444444,0.7777777777777778,0,398.38950734710636,34.0,3.0444444444444443,1,4,0.0,55.75,55.49999999999999,54.99999999999999
Bach - 040400b_.csv,625000.0,96.0,137,36864,0.003716362847222222,0.0,25,184320,40,0.291970802919708,0.00013563368055555556,0.0,0.7432725694444444,0.7777777777777778,0,398.38950734710636,34.0,3.0444444444444443,1,4,0.0,55.74999999999999,55.49999999999999,54.999999999999986
Bach - 040500b_.csv,625000.0,96.0,181,45056,0.004017223011363636,0.0,33,225280,54,0.2983425414364641,0.000146484375,0.0,0.8034446022727273,0.7142857142857143,0,423.21073372454157,38.0,2.873015873015873,1,4,2.0,116.08333333333334,113.0,83.33333333333334
Bach - 040600b_.csv,625000.0,96.0,198,45056,0.00439453125,0.0,29,225280,58,0.29292929292929293,0.00012872869318181817,0.0,0.87890625,0.7368421052631579,0,320.9394270246589,41.0,2.6052631578947367,1,4,15.0,88.41666666666666,103.41666666666666,157.91666666666666
Bach - 040700b_.csv,625000.0,96.0,381,110593,0.0034450643349940775,0.0,33,552965,83,0.2178477690288714,5.967827981879504e-05,0.0,0.6890128669988155,0.6645569620253164,0,548.3505978566074,38.0,2.411392405063291,1,4,22.0,245.75,230.25,277.66666666666674
Bach - 040800b_.csv,625000.0,96.0,174,49152,0.0035400390625,0.0,30,245760,54,0.3103448275862069,0.0001220703125,0.0,0.7080078125,0.6984126984126984,0,472.6459088243306,37.0,2.761904761904762,1,4,1.0,124.16666666666669,137.0,76.91666666666666
Bach - 040900bv.csv,681818.0,88.00002346667293,171,45056,0.0037952769886363635,0.0,22,225280,49,0.28654970760233917,9.765625e-05,0.0,0.7590553977272727,0.676923076923077,0,400.6678003674681,34.0,2.6307692307692307,1,4,8.0,121.75,125.41666666666663,50.66666666666669
Bach - 040900b_.csv,681818.0,88.00002346667293,179,45056,0.003972833806818182,0.0,27,225280,53,0.29608938547486036,0.00011985085227272727,0.0,0.7945667613636364,0.7058823529411765,0,386.49318645715783,34.0,2.6323529411764706,1,4,8.0,110.50000000000003,117.25,58.250000000000014
Bach - 041000b_.csv,625000.0,96.0,228,57345,0.003975935129479466,0.0,29,286725,59,0.25877192982456143,0.00010114220943412678,0.0,0.7951870258958932,0.7468354430379747,0,380.552192823929,37.0,2.8860759493670884,1,4,2.0,123.58333333333334,133.58333333333334,130.25000000000003
Bach - 041100b_.csv,645161.0,93.00004185001883,338,69632,0.004854090073529412,0.0,28,348160,86,0.25443786982248523,8.042279411764706e-05,0.0,0.9708180147058822,0.6793893129770993,0,338.9978031301375,35.0,2.5801526717557253,1,4,14.0,252.16666666666663,267.6666666666667,148.83333333333331
Bach - 041200b_.csv,625000.0,96.0,254,65537,0.0038756732837938873,0.0,34,327685,80,0.31496062992125984,0.00010375818240078124,0.0,0.7751346567587775,0.7222222222222222,0,425.40238056963875,39.0,2.8222222222222224,1,4,0.0,215.16666666666669,217.08333333333334,112.00000000000003
Bach - 041300b_.csv,625000.0,96.0,475,122881,0.0038655284380823725,0.0,31,614405,132,0.27789473684210525,5.0455318560233074e-05,0.0,0.7731056876164745,0.6927083333333334,1,405.3571457460125,39.0,2.4739583333333335,1,4,18.0,380.75,385.08333333333326,328.4166666666666
Bach - 041400b_.csv,625000.0,96.0,240,64512,0.003720238095238095,0.0,23,322560,77,0.32083333333333336,7.13045634920635e-05,0.0,0.7440476190476191,0.6436781609195402,0,414.01776382845526,31.0,2.7586206896551726,1,4,4.0,172.75000000000003,162.25,42.66666666666667
Bach - 041500b_.csv,750000.0,80.0,278,68608,0.004052005597014925,0.0,32,343040,79,0.2841726618705036,9.328358208955224e-05,0.0,0.810401119402985,0.8,0,418.3496182338883,40.0,2.9263157894736844,1,4,0.0,143.0,152.08333333333334,235.58333333333334
Bach - 041600b_.csv,652173.0,92.00012880018032,216,53248,0.004056490384615385,0.0,31,266240,69,0.3194444444444444,0.00011643629807692308,0.0,0.8112980769230769,0.7428571428571429,0,357.6170041667515,36.0,3.085714285714286,1,4,2.0,92.41666666666667,95.91666666666666,71.75
Bach - 041700b_.csv,625000.0,96.0,311,69633,0.004466273175075036,0.0,31,348165,88,0.2829581993569132,8.903824336162452e-05,0.0,0.8932546350150072,0.7008547008547008,0,378.0715908677558,36.0,2.658119658119658,1,4,9.0,235.16666666666669,231.83333333333331,189.83333333333343
Bach - 041800b_.csv,625000.0,96.0,275,69633,0.003949276923297862,0.0,29,348165,86,0.31272727272727274,8.329384056410036e-05,0.0,0.7898553846595723,0.7717391304347826,0,426.77411550439,36.0,2.989130434782609,1,4,0.0,124.75,130.41666666666666,109.25
Bach - 041900b_.csv,625000.0,96.0,271,69633,0.00389183289532262,0.0,27,348165,78,0.2878228782287823,7.754943776657619e-05,0.0,0.778366579064524,0.7083333333333334,0,391.6159889525061,31.0,2.8229166666666665,1,4,4.0,162.58333333333331,138.49999999999997,87.5
Bach - 042000b_.csv,625000.0,96.0,198,45056,0.00439453125,0.0,32,225280,48,0.24242424242424243,0.00014204545454545454,0.0,0.87890625,0.7910447761194029,0,351.95464141798664,38.0,2.955223880597015,1,4,0.0,130.5,135.33333333333334,142.91666666666669
Bach - 042100b_.csv,681818.0,88.00002346667293,180,45056,0.003995028409090909,0.0,30,225280,55,0.3055555555555556,0.00013316761363636363,0.0,0.7990056818181818,0.7333333333333333,0,390.43934474936805,33.0,3.0,1,4,2.0,91.83333333333331,89.08333333333331,52.5
